"","aa","year_haul","year","haul","Depth","Depth_cat","sh_lon","sh_lat","Area","Bottom.type","Bottom.type.new","Bottom.temperature...C.","Angu ang","Arge sph","Aris fol","Aris ant","Arno lat","Boop boo","Both pod","Call mac","Call ris","Cent gra","Chel cuc","Chro chr","Cong con","Cori jul","Dasy pas","Dent gib","Dent mac","Dent mar","Dipl ann","Dipl pun","Dipl vul","Eled cir","Eled mos","Engr enc","Epin aen","Etmo spi","Eutr gur","Gale mel","Gobi nig","Heli dac","Hopl med","Ille coi","Labr mer","Lepi cau","Lepi bos","Lepi cav","Lepi die","Lith mor","Loli for","Loli vul","Loph bud","Merl mer","Micr pou","Mull bar","Mull sur","Mura hel","Must mus","Myli aqu","Neph nor","Octo vul","Page aca","Page bog","Page ery","Phyc ble","Phyc phy","Poly ame","Pter bov","Raja ast","Raja cla","Raja mir","Sard pil","Sard aur","Scom sco","Scor not","Scor por","Scyl can","Sepi ele","Sepi off","Sepi orb","Serr cab","Serr hep","Serr scr","Siga lur","Siga riv","Sole sol","Sole mem","Spar cre","Spar aur","Sphy chr","Sphy sph","Spic fle","Spic mae","Spic sma","Spon can","Squa aca","Squa bla","Squi man","Step dia","Symp cin","Symp ros","Symp tin","Syng acu","Syng typ","Syno sau","Torp mar","Torp nob","Torp tor","Trac dra","Trac rad","Trac med","Trac tra","Trig luc","Trig las","Tris min","Upen mol","Upen por","Uran sca","Zeus fab"
"283",283,362006,2006,36,137,"101-200",26.30183333,36.496,"SouAeg","MaerlStones","Biogenic",15.95,NA,NA,NA,NA,NA,-0.950029725056128,NA,NA,NA,NA,-0.548461336339881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00895104800899485,1.01116361625299,NA,NA,0.37059812570523,NA,1.59557707052228,NA,NA,-0.755896103711164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145567174181667,1.23064031849626,NA,NA,NA,NA,NA,NA,-0.298664163938085,-0.178154920101461,-1.35064672156561,NA,1.20820715107224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.197677963943353,NA,-2.39839671839809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.339631622433451,-0.513315626636369,NA,0.00389670748620158,NA,NA,NA,NA,NA,NA,-0.954055151542484
"284",284,362008,2008,36,136,"101-200",26.29783333,36.49566667,"SouAeg","MaerlStones","Biogenic",NA,NA,NA,NA,NA,-0.417165317070921,-0.898218797506166,NA,NA,NA,NA,-0.32086080578003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68708773682635,NA,NA,NA,NA,NA,NA,NA,NA,-0.0055382670028771,NA,NA,NA,-1.48896864060726,NA,NA,NA,NA,0.00437255617977992,-0.608457871607703,NA,NA,0.657460194907429,NA,0.909198721007992,NA,NA,NA,NA,NA,-0.656612918768684,NA,NA,NA,NA,NA,1.55524762967503,NA,NA,NA,NA,NA,NA,0.52656352736207,-0.433253482615213,NA,-0.292937459045511,-1.07394119566363,1.23204288530093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208416350620751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149417146299836,-0.263336496207021,NA,NA,NA,-1.14935640476868,NA,NA,NA,0.822442234286885,-0.235997971332273
"285",285,362014,2014,36,132,"101-200",26.28966667,36.49833333,"SouAeg","MaerlStones","Biogenic",NA,NA,NA,NA,NA,NA,0.78185341164149,NA,NA,NA,NA,1.92463133259173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1476450186278,NA,NA,NA,1.1929584108177,-0.661508249751577,NA,NA,NA,NA,-1.11911065842184,NA,-0.232412212885213,3.09215722931472,NA,NA,NA,NA,NA,NA,NA,0.904072005280137,NA,NA,NA,NA,-0.734287585674822,-0.447510949545388,NA,NA,NA,NA,NA,NA,0.219652381679862,NA,1.36071854783361,NA,-0.380115639116355,-0.0096417469792971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36942452132318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729105464868226,NA,NA,NA,-0.74965175822819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976644674419936
"286",286,362016,2016,36,133,"101-200",26.31266667,36.49533333,"SouAeg","MaerlStones","Biogenic",NA,NA,NA,NA,NA,NA,-2.64545725908377,NA,NA,NA,NA,-0.597538231471744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4543339220245,NA,NA,NA,-0.877720195363097,NA,NA,NA,NA,1.33587484933646,0.586579159605568,NA,NA,-0.211816069743347,NA,NA,NA,NA,NA,NA,NA,0.0477182574124977,NA,NA,NA,NA,-1.37400045496165,-1.85486153256461,NA,NA,NA,NA,NA,NA,0.0795064223080032,NA,-2.28186859609465,NA,0.403796276012843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0222836327005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.312509991193371,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.839990359629213
"287",287,372001,2001,37,432,"201-500",26.2525,36.4465,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.249206023199333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236234279825474,NA,1.75832675601873,NA,NA,0.627066602504755,1.03541039098692,NA,NA,NA,NA,NA,-0.862591697609523,-0.522133275082239,NA,NA,NA,NA,NA,NA,NA,NA,1.33275379878363,NA,0.589050969239207,NA,NA,NA,NA,0.193596455811052,NA,NA,NA,NA,NA,NA,0.188845130969307,NA,NA,0.488486349961779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.489863826469894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",288,372003,2003,37,457,"201-500",26.23983333,36.44483333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.14353547034224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.475757949706014,NA,1.09748260861688,NA,NA,-0.694044134791922,NA,NA,NA,NA,NA,NA,-0.534498441088067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.391317779402694,NA,NA,NA,NA,NA,NA,0.253235144407219,NA,NA,0.239523963140051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58214696629948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",289,372004,2004,37,465,"201-500",26.23633333,36.44383333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.103395135609399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161073085579764,NA,-0.828448894551793,NA,NA,1.03747448199813,NA,NA,NA,-1.19169510590823,NA,-1.2924259488858,1.24108361811294,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20426567354733,NA,NA,NA,NA,NA,NA,0.319823875376629,NA,NA,NA,NA,NA,NA,1.4111409371452,NA,NA,0.641969238902127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821316679788447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",290,372005,2005,37,460,"201-500",26.237,36.44416667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-1.45910167462394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561643228366276,NA,1.02639931269264,NA,-0.114814429406638,NA,NA,2.22332442387574,NA,NA,NA,NA,NA,0.553788844603241,1.82525269626363,NA,NA,0.0542234977704816,NA,NA,NA,NA,NA,NA,NA,NA,-1.42034123976079,NA,NA,NA,NA,0.0559742039653382,NA,NA,NA,NA,NA,NA,0.70740381116663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.245113756403025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",291,372006,2006,37,470,"201-500",26.2275,36.44316667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,1.83238108793707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.256072932469365,NA,0.151872046862481,NA,2.4878096720795,NA,0.393196420460757,-1.04771813978667,NA,NA,NA,NA,NA,0.292100769670204,1.58306979527304,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906413589327739,NA,0.37470893636042,NA,NA,NA,NA,0.0557755643439652,NA,NA,NA,NA,NA,NA,1.52197523903701,NA,NA,0.175890832571733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835803198778037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",292,372008,2008,37,463,"201-500",26.23266667,36.443,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-1.24750417508108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.767324650700207,NA,1.08385210925663,NA,0.842858454975641,NA,NA,-1.8891861725016,NA,NA,NA,NA,NA,-0.470044230974247,-1.38040832166957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437394501358584,NA,NA,NA,NA,-0.604004932681645,NA,NA,NA,NA,NA,NA,-2.21915999586096,NA,NA,0.2460336717596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0425556808359087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,372014,2014,37,470,"201-500",26.23066667,36.442,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.629923194026024,NA,0.258406935378446,0.0808715097179733,0.625659359246683,NA,NA,-0.347923210326005,NA,NA,NA,NA,NA,NA,0.981492445637446,-0.822311091128759,NA,NA,NA,NA,NA,NA,NA,NA,-0.486943575259604,NA,0.755842220377355,NA,NA,NA,NA,-0.924166574842514,NA,NA,NA,NA,NA,NA,-0.47099144209163,NA,NA,1.76681256252538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559383372549474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",294,372016,2016,37,485,"201-500",26.22233333,36.441,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,1.59298272046948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161773607434708,NA,-0.268889012754821,NA,0.646947980939027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25508443222479,1.02634527112843,NA,NA,NA,NA,NA,NA,NA,NA,-0.569184511697307,NA,-0.382819221408993,NA,NA,NA,1.04694625071303,-1.80939276317365,NA,NA,NA,NA,NA,NA,0.540349168326801,NA,NA,0.853627259504332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809067251183424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271366136242868
"295",295,382001,2001,38,412,"201-500",26.41533333,36.47683333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-2.15613403951707,NA,NA,NA,NA,NA,NA,NA,NA,0.984858829088103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712127228017857,NA,0.330479558192302,NA,0.678315010084569,NA,NA,NA,NA,NA,NA,1.17513997316664,1.64690633149531,NA,NA,NA,NA,NA,NA,-0.326099600908503,NA,NA,-0.760814032236294,NA,-0.944956355938909,NA,NA,NA,NA,-0.200448057666172,NA,NA,NA,NA,NA,NA,0.678771089986542,NA,NA,-0.670609019313063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177669574855726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",296,382003,2003,38,380,"201-500",26.41983333,36.48233333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.588129338342844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511209325543265,NA,-0.286521454454397,NA,NA,NA,-0.326364953666004,NA,NA,0.475109292844399,NA,NA,1.22148421812538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736505930640219,NA,NA,NA,NA,NA,NA,-1.95682380520521,NA,NA,-1.99377019069733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52892410936458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257492025928206,NA,NA,NA,NA,NA,NA
"297",297,382004,2004,38,400,"201-500",26.4155,36.4795,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-1.68724401998014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3439011025238,NA,-0.732110270083338,NA,NA,0.104123789916373,NA,-0.382212304929247,NA,NA,1.31658333397072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395541217279378,-0.739777485952754,NA,NA,NA,NA,NA,NA,-2.23650173640377,NA,NA,0.495547563453799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56932269611159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",298,382005,2005,38,400,"201-500",26.41633333,36.4795,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.225612995375527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.442294795443577,NA,NA,NA,NA,NA,-1.70713744360721,NA,0.416119807052921,NA,0.799715269460274,NA,0.464913475815455,NA,NA,NA,NA,1.11334631766701,NA,NA,0.343973667151876,NA,NA,0.252462616191681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499832614927038,NA,NA,NA,NA,NA,NA,1.05419157424432,1.41706735786399,NA,2.01055249709864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0472330849364422,NA,NA,NA,NA,NA,NA,NA,NA,-1.17462757413756,NA,NA,NA,NA,NA,NA,0.0473862992002259,NA,NA,NA,NA,NA,NA,NA
"299",299,382006,2006,38,410,"201-500",26.41716667,36.47866667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.489066416952075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0930770497825192,NA,-1.44904495177146,NA,0.206478813006841,NA,NA,NA,NA,NA,NA,0.493536958381132,NA,NA,0.116137939351166,NA,NA,-0.631856628868508,NA,NA,NA,NA,NA,NA,-0.564959047347006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.304410227777507,NA,NA,-0.108563810498087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28000881362922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",300,382008,2008,38,415,"201-500",26.41566667,36.479,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,1.25858904503109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336163866377129,NA,NA,NA,-0.171012801166211,NA,-0.560755093248282,NA,NA,-0.785382269657192,NA,0.249221677770783,NA,NA,0.357391552427475,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368526068168637,NA,NA,NA,NA,NA,NA,1.71950481660545,NA,NA,NA,NA,NA,NA,-1.48167145040152,0.429661505146852,NA,0.118438287319705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370764708585423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",301,382014,2014,38,383,"201-500",26.42166667,36.483,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.481627202134213,NA,NA,NA,NA,NA,NA,NA,NA,-0.447949545360895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127372886355545,NA,1.81277328457467,NA,0.830668851965321,NA,2.755438262561,NA,NA,0.426571412685034,NA,0.503346945147168,NA,NA,0.278368969455944,-2.05184829443805,NA,NA,NA,NA,NA,NA,NA,NA,0.949626494066747,NA,1.83809013227205,NA,NA,NA,NA,-0.538946102939843,NA,NA,NA,NA,NA,NA,0.428730212386874,NA,NA,0.593758311467684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77025775308113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872763154015999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",302,382016,2016,38,417,"201-500",26.41566667,36.4785,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.489248855856761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741041948518413,NA,1.1361518759993,NA,-0.757139646084922,NA,NA,NA,NA,-2.40125245097397,NA,0.379866753798134,NA,NA,1.88541589807037,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223103275993427,NA,NA,NA,NA,NA,NA,0.800078272859696,NA,NA,NA,NA,NA,NA,-0.404162774774721,0.102303244440192,NA,-0.0674436160668191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33252665962661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",303,392001,2001,39,95,"51-100",25.2675,35.38366667,"Crete","Mud","Soft",17.52,NA,NA,NA,NA,NA,-1.18369183712003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07121472090505,NA,NA,NA,NA,NA,NA,NA,NA,-0.556137540116985,NA,NA,NA,1.98560031342386,NA,NA,NA,NA,NA,-0.853007827530531,NA,0.743295914569689,-0.648722801486596,NA,NA,NA,NA,NA,NA,NA,1.18944643253201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17985843052158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597110745442954,NA,-1.07731280570151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40964336186567,NA,1.08740068578407,NA,NA,NA,NA,-1.1035642271196
"304",304,392003,2003,39,243,"201-500",24.71366667,37.69366667,"SouAeg","Mud","Soft",NA,NA,0.524265757220857,NA,NA,NA,NA,NA,NA,NA,NA,-0.44733621832975,NA,0.747494942910514,NA,NA,NA,NA,NA,NA,NA,NA,-0.0165769899046346,NA,NA,NA,NA,NA,NA,NA,1.56247474916683,NA,-1.8988776662746,NA,NA,-0.241440846986648,NA,NA,NA,NA,NA,-0.110872706992607,-0.556834051656995,-0.275854215940333,NA,-0.73023148429382,NA,NA,NA,NA,NA,NA,NA,NA,-0.659770600619858,NA,NA,NA,NA,0.199434816681685,NA,NA,NA,NA,NA,NA,0.486627590531211,NA,NA,-0.797325054597161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24787762771063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632925600161096,NA,NA,1.32514557917467,NA,NA,NA,1.18043355792026
"305",305,392004,2004,39,241,"201-500",24.72,37.69633333,"SouAeg","Mud","Soft",NA,NA,-0.273852866250197,NA,NA,NA,NA,NA,NA,NA,NA,-0.689431112084576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95585549022162,NA,NA,NA,NA,NA,NA,NA,1.94371929666242,NA,0.683801367160071,NA,NA,0.988928264456474,-1.46627903042981,NA,NA,NA,NA,-0.820966511046905,2.03552716829613,NA,1.32750845631094,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395383159909623,NA,NA,NA,-0.485179484111014,-1.5781214203762,NA,NA,NA,NA,NA,NA,-0.99422656818501,NA,NA,-0.000705809784190266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02560166801892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869120974848453,NA,NA,-0.835284379303245,NA,NA,NA,-0.674231118798075
"306",306,392005,2005,39,240,"201-500",24.72116667,37.69666667,"SouAeg","Mud","Soft",NA,NA,-1.0764475143889,NA,NA,NA,-0.721957344252325,NA,NA,NA,NA,-1.36463696726892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00950366188727,NA,NA,NA,NA,NA,NA,NA,0.883578015725611,NA,-1.02296619697725,NA,NA,0.619752166425718,NA,-0.917866703669251,NA,NA,NA,NA,0.27793663037526,-0.000771257847024515,-0.255852477811209,NA,NA,NA,NA,0.393544003490568,NA,NA,-0.569420151923349,NA,2.07747731208693,NA,NA,NA,NA,0.779902234926342,NA,NA,NA,NA,NA,NA,-1.02496028449513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.360436909177352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184503084757621,NA,NA,-1.64680952867401,NA,NA,NA,1.11665242269843
"307",307,392006,2006,39,254,"201-500",24.6915,37.68683333,"SouAeg","Mud","Soft",NA,NA,-0.187397135703381,NA,NA,-0.48520205604269,0.468916924612767,NA,NA,NA,NA,1.07237904355998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51740195950616,NA,NA,NA,NA,NA,NA,NA,-1.08247598339551,NA,0.0637405967947367,NA,NA,1.44460871008028,NA,-0.468376014727028,NA,-0.21886537748252,NA,0.208984362459095,-0.918173158071097,-1.20574294282407,-0.449853921908406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196661096037168,NA,NA,NA,0.955671069794958,NA,NA,NA,NA,NA,NA,0.299159556495949,NA,NA,0.327747400118193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02487244274466,NA,-0.0102259862016498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22129921009052,NA,NA,0.291435403376693,NA,NA,NA,1.30679858717933
"308",308,392008,2008,39,241,"201-500",24.725,37.69683333,"SouAeg","Mud","Soft",NA,NA,-0.755290685283858,NA,NA,0.0899969641626395,1.10961300674,NA,NA,NA,NA,0.872261700840593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16439407754209,NA,NA,NA,NA,NA,NA,NA,-0.521919368051102,NA,-0.539318259733354,NA,NA,-0.101813890274099,NA,0.79646139977745,NA,NA,NA,-0.462147629643746,-0.523513094417588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720335096173377,NA,NA,NA,NA,-0.473209937197362,NA,NA,NA,NA,NA,NA,-0.22586433189167,0.10368440521895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504545243572403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0636894089142844,NA,NA,NA,-0.0389263564529902,NA,NA,2.78863484173714,NA,NA,NA,1.19132406623389
"309",309,392014,2014,39,241,"201-500",24.72083333,37.6955,"SouAeg","Mud","Soft",NA,NA,-1.78263130534186,NA,NA,NA,NA,NA,NA,NA,NA,0.866512174163115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0856702420015713,NA,NA,NA,NA,NA,NA,NA,0.142639140694772,NA,-1.23270503367069,NA,NA,-0.910786018481292,2.23627808327345,-0.18277263471422,NA,NA,NA,NA,0.124994320551232,NA,0.140109907003181,0.227555079521203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625112788418532,2.3098942828281,NA,NA,NA,NA,NA,NA,-0.0473665189253291,0.292570311878748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763578688826794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50355089959961,NA,NA,NA,NA,NA,NA,NA
"310",310,392016,2016,39,244,"201-500",24.71366667,37.69233333,"SouAeg","Mud","Soft",NA,NA,-0.645054068386725,NA,NA,NA,NA,NA,NA,NA,NA,-1.94787431587806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19237054312285,NA,NA,NA,NA,NA,NA,NA,0.747126497162315,NA,-0.709943394471753,NA,NA,-0.489749671094961,NA,1.17055609994595,NA,NA,NA,0.39431845333111,0.264892711619593,NA,-1.87940227149495,1.00306987795593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37489549560501,NA,NA,NA,NA,NA,NA,1.73494465747398,NA,NA,-1.39847654745044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20479079578536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.422883428600765,NA,NA,NA,NA,NA,NA,0.970104772063222
